probeID,car_id,passenger_id,timestamp,longtitude,latitude
224,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475302988,108.94705,34.27262
225,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475302991,108.94705,34.27262
226,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475302994,108.94705,34.27262
227,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475302997,108.94705,34.27262
228,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303000,108.94705,34.27252
229,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303003,108.94705,34.27252
230,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303009,108.94705,34.27252
231,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303012,108.94705,34.27252
232,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303015,108.94705,34.27252
233,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303018,108.94705,34.27252
234,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303021,108.94705,34.27252
235,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303024,108.94705,34.27252
236,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303027,108.94705,34.27252
237,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303030,108.94705,34.27252
238,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303033,108.94705,34.27252
239,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303036,108.94705,34.27252
240,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303039,108.94705,34.27252
241,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303042,108.94705,34.27252
242,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303045,108.94705,34.27252
243,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303048,108.94705,34.27252
244,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303051,108.94705,34.27252
245,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303054,108.94705,34.27252
246,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303057,108.94705,34.27252
247,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303060,108.94705,34.27252
248,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303063,108.94705,34.27252
249,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303066,108.94705,34.27252
250,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303069,108.94705,34.27252
251,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303072,108.94705,34.27252
252,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303075,108.94705,34.27252
253,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303078,108.94705,34.27252
254,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303081,108.94705,34.27252
255,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303084,108.94705,34.27252
256,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303087,108.94705,34.27252
257,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303090,108.94705,34.27252
258,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303093,108.94705,34.27257
259,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303096,108.94705,34.27257
260,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303099,108.94705,34.27257
261,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303102,108.94705,34.27257
262,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303105,108.94705,34.27257
263,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303108,108.94705,34.27257
264,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303111,108.94705,34.27257
265,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303114,108.94705,34.27257
266,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303117,108.94705,34.27257
267,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303120,108.94705,34.27257
268,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303123,108.94705,34.27257
269,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303126,108.94705,34.27257
270,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303129,108.94705,34.27257
271,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303132,108.94705,34.27257
272,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303135,108.94705,34.27257
273,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303138,108.94705,34.27257
274,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303141,108.94705,34.27257
275,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303144,108.94705,34.27257
276,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303150,108.94705,34.27257
277,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303153,108.94705,34.27257
278,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303156,108.94705,34.27248
279,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303159,108.94705,34.27248
280,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303162,108.94705,34.27248
281,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303165,108.94705,34.27248
282,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303168,108.94714,34.27235
283,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303171,108.94714,34.27235
284,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303174,108.94714,34.27219
285,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303177,108.94714,34.27219
286,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303180,108.94714,34.27211
287,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303183,108.94714,34.27211
288,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303186,108.94714,34.27211
289,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303189,108.94714,34.27211
290,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303192,108.94714,34.27201
291,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303195,108.94714,34.27201
292,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303198,108.94714,34.27191
293,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303201,108.94714,34.27191
294,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303204,108.94714,34.27191
295,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303207,108.94714,34.27191
296,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303210,108.94714,34.27191
297,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303213,108.94714,34.27191
298,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303216,108.94714,34.27191
299,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303219,108.94714,34.27191
300,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303222,108.94714,34.27191
301,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303225,108.94714,34.27191
302,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303228,108.94714,34.27191
303,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303231,108.94714,34.27191
304,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303234,108.94714,34.27191
305,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303237,108.94714,34.27191
306,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303240,108.94714,34.27191
307,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303243,108.94714,34.27191
308,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303246,108.94714,34.27191
309,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303249,108.94714,34.27181
310,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303252,108.94714,34.27181
311,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303255,108.94714,34.27181
312,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303258,108.94714,34.27181
313,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303261,108.94714,34.27181
314,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303264,108.94714,34.27181
315,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303267,108.94714,34.27181
316,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303270,108.94714,34.27181
317,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303273,108.94714,34.27181
318,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303276,108.94714,34.27181
319,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303279,108.94714,34.27181
320,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303285,108.94714,34.27181
321,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303288,108.94714,34.27181
322,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303291,108.94714,34.27181
323,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303294,108.94714,34.27181
324,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303300,108.94714,34.27181
325,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303303,108.94714,34.27181
326,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303306,108.94714,34.27181
327,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303309,108.94714,34.27181
328,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303312,108.94714,34.27181
329,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303318,108.94714,34.27181
330,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303321,108.94714,34.27181
331,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303324,108.94714,34.27181
332,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303327,108.94714,34.27181
333,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303330,108.94714,34.27181
334,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303333,108.94714,34.27174
335,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303336,108.94714,34.27165
336,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303339,108.94714,34.27165
337,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303342,108.94714,34.27148
338,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303345,108.94714,34.2714
339,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303348,108.94714,34.2714
340,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303351,108.94714,34.2713
341,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303354,108.94714,34.2713
342,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303357,108.94714,34.27119
343,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303360,108.94714,34.27119
344,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303363,108.94714,34.27119
345,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303366,108.94714,34.27119
346,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303369,108.94714,34.27119
347,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303372,108.94714,34.27119
348,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303378,108.94714,34.27119
349,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303381,108.94713,34.27109
350,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303384,108.94713,34.27109
351,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303387,108.94713,34.27109
352,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303390,108.94713,34.27109
353,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303393,108.94713,34.27109
354,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303399,108.94713,34.27109
355,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303402,108.94713,34.27109
356,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303405,108.94713,34.27109
357,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303408,108.94713,34.27109
358,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303411,108.94713,34.27109
359,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303414,108.94713,34.27109
360,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303417,108.94713,34.27109
361,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303420,108.94713,34.27109
362,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303423,108.94713,34.27109
363,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303426,108.94713,34.27109
364,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303429,108.94713,34.27109
365,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303432,108.94713,34.27109
366,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303435,108.94713,34.27109
367,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303438,108.94713,34.27109
368,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303441,108.94713,34.27109
369,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303444,108.94713,34.27109
370,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303450,108.94713,34.27109
371,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303453,108.94713,34.27109
372,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303456,108.94713,34.27109
373,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303459,108.94713,34.27109
374,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303462,108.94713,34.27109
375,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303465,108.94713,34.27109
376,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303468,108.94713,34.27109
377,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303471,108.94713,34.27109
378,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303474,108.94713,34.27109
379,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303477,108.94713,34.27109
380,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303480,108.94713,34.27109
381,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303483,108.94713,34.27109
382,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303486,108.94713,34.27109
383,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303489,108.94713,34.27109
384,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303492,108.94713,34.27109
385,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303495,108.94713,34.27109
386,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303498,108.94713,34.27109
387,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303501,108.94713,34.27109
388,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303504,108.94713,34.27109
389,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303507,108.94713,34.27109
390,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303510,108.94713,34.27109
391,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303513,108.94713,34.27109
392,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303516,108.94713,34.27109
393,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303519,108.94713,34.27109
394,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303522,108.94713,34.27104
395,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303525,108.94713,34.27104
396,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303528,108.94713,34.27093
397,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303531,108.94713,34.27093
398,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303534,108.94713,34.27082
399,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303537,108.94712,34.27071
400,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303540,108.94712,34.27071
401,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303543,108.94712,34.27061
402,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303546,108.94712,34.27061
403,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303549,108.94712,34.27061
404,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303555,108.94712,34.27061
405,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303558,108.94712,34.27061
406,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303561,108.94712,34.27061
407,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303564,108.94712,34.27061
408,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303567,108.94712,34.27061
409,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303573,108.94712,34.27061
410,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303576,108.94712,34.27061
411,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303579,108.94712,34.27061
412,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303582,108.94712,34.27061
413,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303585,108.94712,34.27061
414,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303588,108.94712,34.27061
415,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303591,108.94712,34.27061
416,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303594,108.94712,34.27061
417,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303597,108.94712,34.27061
418,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303600,108.94712,34.27061
419,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303603,108.94712,34.27061
420,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303606,108.94712,34.27061
421,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303609,108.94712,34.27061
422,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303612,108.94712,34.27061
423,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303615,108.94712,34.27056
424,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303618,108.94712,34.27056
425,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303621,108.94712,34.27056
426,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303624,108.94712,34.27056
427,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303627,108.94712,34.27056
428,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303630,108.94712,34.27056
429,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303633,108.94712,34.27056
430,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303636,108.94712,34.27056
431,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303639,108.94712,34.27056
432,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303642,108.94712,34.27056
433,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303648,108.94712,34.27056
434,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303651,108.94712,34.27056
435,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303654,108.94712,34.27056
436,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303660,108.94712,34.27056
437,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303663,108.94712,34.27056
438,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303666,108.94712,34.27056
439,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303669,108.94712,34.27056
440,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303672,108.94712,34.27056
441,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303675,108.94712,34.27056
442,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303678,108.94712,34.27056
443,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303681,108.94712,34.27056
444,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303684,108.94712,34.27056
445,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303687,108.94712,34.27056
446,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303690,108.94712,34.27056
447,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303693,108.94712,34.27056
448,003c3547a143a9a5f7b6a467827e13d8,df8969a6da01e0d34e3a5f17b76ec049,1475303696,108.94712,34.27056
